language,analysis_unit,text,count,bpe_unique_signatures,fxt_unique_signatures,fxt_seed_signature_count,has_fxt_seed_variation,most_common_bpe,most_common_fxt,seed_signatures
te,whitespace_word,వదలడం).,1,1,5,5,True,à°µà°¦|à°²|à°¡|à°Ĥ|).,వద|డ|ం).,"{""42"": ""వద|డ|ం)."", ""43"": ""వదలడ|ం)|."", ""44"": ""వ|లడం)."", ""45"": ""వదలడం)."", ""46"": ""వ||డం).""}"
te,whitespace_word,వలసరాజ్యాల,1,1,5,5,True,à°µà°²|à°¸à°°|à°¾à°ľ|à±įà°¯|à°¾à°²,వలసరా||యాల,"{""42"": ""వలసరా||యాల"", ""43"": ""వలసరా||యా|"", ""44"": ""వలసరాజ|యాల"", ""45"": ""వల|సరా||యాల"", ""46"": ""వలస|ా||యా|""}"
te,whitespace_word,వలసవాదం,1,1,5,5,True,à°µà°²à°¸|à°µ|à°¾à°¦|à°Ĥ,వ|సవాదం,"{""42"": ""వ|సవాదం"", ""43"": ""వలసవాదం"", ""44"": ""వలస|ాదం"", ""45"": ""వలసవా|ం"", ""46"": ""వ|సవా|ం""}"
te,whitespace_word,వలసవాదులు,1,1,5,5,True,à°µà°²à°¸|à°µ|à°¾à°¦|à±ģà°²|à±ģ,వ|సవా||లు,"{""42"": ""వ|సవా||లు"", ""43"": ""వలసవాద|లు"", ""44"": ""వలసవా||ల|"", ""45"": ""వలస|ా||లు"", ""46"": ""వలసవా||లు""}"
te,whitespace_word,వాగ్దానాన్ని,1,1,5,5,True,à°µ|à°¾à°Ĺ|à±įà°¦|à°¾à°¨|à°¾à°¨|à±įà°¨|à°¿,వా||దానాన|ని,"{""42"": ""వా||దానాన|ని"", ""43"": ""వాగ|దానాన|ని"", ""44"": ""వా||దానా||ని"", ""45"": ""వా||దా|ా||ని"", ""46"": ""వా||దా|ాన|ని""}"
te,whitespace_word,"వాదిస్తారు.""""""",1,1,5,5,True,"à°µ|à°¾à°¦|à°¿à°¸|à±įà°¤|à°¾à°°|à±ģ.|""|""|""","వ||||స్తార|.""""|""","{""42"": ""వ||||స్తార|.\""\""|\"""", ""43"": ""వా|ి|స్తార|.\""|\""|\"""", ""44"": ""వా|ి|స|తార|.\""\""|\"""", ""45"": ""వాది|స్తా||.\""|\""|\"""", ""46"": ""వా|ి|స్తా||.\""\""|\""""}"
te,whitespace_word,వార్షికోత్సవాన్ని,1,1,5,5,True,à°µ|à°¾à°°|à±įà°·|à°¿à°ķ|à±ĭà°¤|à±įà°¸à°µ|à°¾à°¨|à±įà°¨|à°¿,వా||షి|క|త|సవా||ని,"{""42"": ""వా||షి|క|త|సవా||ని"", ""43"": ""వ|||షిక|త|సవా||ని"", ""44"": ""వ|||షి|క|త|సవా||ని"", ""45"": ""వా||షి|క|త|సవాన|ని"", ""46"": ""వా||షిక|త|సవాన|ని""}"
te,whitespace_word,"వికిరణం.""""""",1,1,5,5,True,"à°µ|à°¿à°ķ|à°¿à°°à°£|à°Ĥ.|""|""|""","వి|కిరణం.""""""","{""42"": ""వి|కిరణం.\""\""\"""", ""43"": ""వ||కిరణం.\""\""|\"""", ""44"": ""వ||కిరణం.\""|\""|\"""", ""45"": ""వి|కి|రణం.\""\""|\"""", ""46"": ""వి|కిరణం.\""\""|\""""}"
te,whitespace_word,"వికిరణాన్ని""""""""",1,1,5,5,True,"à°µ|à°¿à°ķ|à°¿à°°à°£|à°¾à°¨|à±įà°¨|à°¿""|""|""|""","వి|కిరణా||ని""""|""|""","{""42"": ""వి|కిరణా||ని\""\""|\""|\"""", ""43"": ""వి|కి|రణాన|ని\""\""|\""|\"""", ""44"": ""వి|కి|రణా||ని\""|\""|\""|\"""", ""45"": ""వి|కిరణాన|ని\""|\""|\""|\"""", ""46"": ""వి|కి|రణాన|ని\""\""\""|\""""}"
te,whitespace_word,విజయగాథలు,1,1,5,5,True,à°µ|à°¿à°ľà°¯|à°Ĺ|à°¾à°¥|à°²|à±ģ,వ||జయగ|ా|ల|,"{""42"": ""వ||జయగ|ా|ల|"", ""43"": ""వి|జ|యగ|ాథల|"", ""44"": ""వి|జయగ|ా|ల|"", ""45"": ""వ||జ|యగ|ా|ల|"", ""46"": ""వి|జ|యగ|ా|ల|""}"
te,whitespace_word,విజయాలలో,1,1,5,5,True,à°µ|à°¿à°ľà°¯|à°¾à°²à°²|à±ĭ,వి|జ|యాలల|,"{""42"": ""వి|జ|యాలల|"", ""43"": ""వ||జయాలల|"", ""44"": ""వి|జయాలల|"", ""45"": ""వి|జయా|ల|"", ""46"": ""వ||జ|యాలల|""}"
te,whitespace_word,విడిపోయిన,1,1,5,5,True,à°µ|à°¿à°¡|à°¿à°ª|à±ĭà°¯|à°¿à°¨,వ||డి|ప|యి|న,"{""42"": ""వ||డి|ప|యి|న"", ""43"": ""వి||ి|ప|యిన"", ""44"": ""వి|డి|ప|యిన"", ""45"": ""వి|డి|ప|యి|న"", ""46"": ""వ||డిప|యి|న""}"
te,whitespace_word,విద్యాలయాలుగా,1,1,5,5,True,à°µ|à°¿à°¦|à±įà°¯|à°¾à°²à°¯|à°¾à°²|à±ģà°Ĺ|à°¾,వి|ద|యాలయాల|గా,"{""42"": ""వి|ద|యాలయాల|గా"", ""43"": ""వి|ద|యాలయా||గా"", ""44"": ""వ||ద|యా|యా||గా"", ""45"": ""వి|ద్యాలయా||గా"", ""46"": ""వి|ద|యా|యా||గా""}"
te,whitespace_word,వియాల్స్‌ను,1,1,5,5,True,à°µ|à°¿à°¯|à°¾à°²|à±įà°¸|à±į|âĢ|Į|à°¨|à±ģ,వి|యా||స్‌న|,"{""42"": ""వి|యా||స్‌న|"", ""43"": ""వి|యాల|స్‌ను"", ""44"": ""వ||యా||స్‌ను"", ""45"": ""వి|యా||స్‌ను"", ""46"": ""వి|యా||స్‌|ు""}"
te,whitespace_word,వెబ్‌సైట్‌ను,1,1,5,5,True,à°µ|à±Ĩà°¬|à±į|âĢ|Į|à°¸|à±Īà°Ł|à±į|âĢ|Į|à°¨|à±ģ,వ|బ్‌స|ట|‌న|,"{""42"": ""వ|బ్‌స|ట|‌న|"", ""43"": ""వ|బ|‌స|ట|‌ను"", ""44"": ""వ|బ్‌సైట్‌ను"", ""45"": ""వ|బ|‌సైట|‌ను"", ""46"": ""వ|||‌సైట|‌ను""}"
te,whitespace_word,వ్యాయామశాల,1,1,5,5,True,à°µ|à±įà°¯|à°¾à°¯|à°¾à°®|à°¶|à°¾à°²,వ|యా|ా|శా|,"{""42"": ""వ|యా|ా|శా|"", ""43"": ""వ|యాయా|శ|ా|"", ""44"": ""వ|యా|ామ||ా|"", ""45"": ""వ|యా|ామశ|ా|"", ""46"": ""వ|యా|ామశా|""}"
te,whitespace_word,వ్లాడీస్లావ్,1,1,5,5,True,à°µ|à±įà°²|à°¾à°¡|à±Ģà°¸|à±įà°²|à°¾à°µ|à±į,వ|లాడ|స|లావ|,"{""42"": ""వ|లాడ|స|లావ|"", ""43"": ""వ||ాడ|స్లావ|"", ""44"": ""వ|లాడ|స్లావ|"", ""45"": ""వ|లాడ|స్లా||"", ""46"": ""వ|లా||స్లావ|""}"
te,whitespace_word,"శబ్దాలు"""".""",1,1,5,5,True,"à°¶|à°¬|à±įà°¦|à°¾à°²|à±ģ""|"".|""","శ|బ|దా||""""|.""","{""42"": ""శ|బ|దా||\""\""|.\"""", ""43"": ""శ|బ||దా||\""\""|.\"""", ""44"": ""శ|బ||దాల|\""\""|.\"""", ""45"": ""శ|బ||దా||\""\"".\"""", ""46"": ""శబ||దాల|\""\""|.\""""}"
te,whitespace_word,సంగీతాన్ని,1,1,5,5,True,à°¸|à°Ĥà°Ĺ|à±Ģà°¤|à°¾à°¨|à±įà°¨|à°¿,స|గ||తా||ని,"{""42"": ""స|గ||తా||ని"", ""43"": ""సంగ||తాన|ని"", ""44"": ""సంగ|తాన|ని"", ""45"": ""సంగ||తా||ని"", ""46"": ""స|గ||తాన|ని""}"
te,whitespace_word,సంఘటన.,1,1,5,5,True,à°¸|à°Ĥà°ĺà°Łà°¨|.,స|ఘట|న.,"{""42"": ""స|ఘట|న."", ""43"": ""సంఘ|ట|న."", ""44"": ""సంఘ||న."", ""45"": ""సంఘట|న."", ""46"": ""సంఘ|||న.""}"
te,whitespace_word,సంఘటనపై,1,1,5,5,True,à°¸|à°Ĥà°ĺà°Łà°¨|à°ª|à±Ī,స|ఘట|నప|,"{""42"": ""స|ఘట|నప|"", ""43"": ""సంఘట|నప|"", ""44"": ""స|ఘ|ట|నప|"", ""45"": ""సంఘ|ట|నప|"", ""46"": ""స|ఘ|టనప|""}"
te,whitespace_word,సంప్రదాయపరంగా,1,1,5,5,True,à°¸|à°Ĥà°ª|à±įà°°à°¦|à°¾à°¯|à°ªà°°|à°Ĥà°Ĺ|à°¾,స|ప|రదా|పరంగ|ా,"{""42"": ""స|ప|రదా|పరంగ|ా"", ""43"": ""సంప|రదా|ప|ంగ|ా"", ""44"": ""సంప|రదా|పరంగ|ా"", ""45"": ""స|||రదా|పరంగ|ా"", ""46"": ""స|ప|రదాయపరంగ|ా""}"
te,whitespace_word,సంబందించిన,1,1,5,5,True,à°¸|à°Ĥà°¬|à°Ĥà°¦|à°¿à°Ĥ|à°ļ|à°¿à°¨,స|బంది|ంచి|న,"{""42"": ""స|బంది|ంచి|న"", ""43"": ""సంబంది|ంచి|న"", ""44"": ""సంబ|ంది|ంచి|న"", ""45"": ""స|బ|ంది|ంచి|న"", ""46"": ""స|||ంది|ంచి|న""}"
te,whitespace_word,"సంబందించినవి,",1,1,5,5,True,"à°¸|à°Ĥà°¬|à°Ĥà°¦|à°¿à°Ĥ|à°ļ|à°¿à°¨à°µ|à°¿,","సంబ|ంది|ంచి|నవి|,","{""42"": ""సంబ|ంది|ంచి|నవి|,"", ""43"": ""సంబ|ం|ి|ంచి|నవ||,"", ""44"": ""సంబ|ంది|ంచి|నవి,"", ""45"": ""స||ంది|ంచి|నవి,"", ""46"": ""స|బంది|ంచి|నవి|,""}"
te,whitespace_word,"సంయమనిస్తున్నప్పటికీ,",1,1,5,5,True,"à°¸|à°Ĥà°¯|à°®à°¨|à°¿à°¸|à±įà°¤|à±ģà°¨|à±įà°¨à°ª|à±įà°ªà°Ł|à°¿à°ķ|à±Ģ,","స|యమ|ి|స్త|న్నప|పటి|క|,","{""42"": ""స|యమ|ి|స్త|న్నప|పటి|క|,"", ""43"": ""సంయమ|ి|స్త|న్నప|పటి|క|,"", ""44"": ""స|యమని|స|త|న్నప|పటి|క|,"", ""45"": ""సంయమ|ి||్త|న్నప|పటి|క|,"", ""46"": ""స|యమ|ి|స|త|న్నప|పటి|క|,""}"
te,whitespace_word,సంవత్సరాలపాటు,1,1,5,5,True,à°¸|à°Ĥà°µà°¤|à±įà°¸à°°|à°¾à°²à°ª|à°¾à°Ł|à±ģ,సం|త|సరాలపా||,"{""42"": ""సం|త|సరాలపా||"", ""43"": ""స|వత|సరాలపా||"", ""44"": ""స||త|సరా|పా||"", ""45"": ""స||త|సరాలపా||"", ""46"": ""సంవత|సరాలపా||""}"
te,whitespace_word,సదుపాయాలు,1,1,5,5,True,à°¸|à°¦|à±ģà°ª|à°¾à°¯|à°¾à°²|à±ģ,సద|ప||ా||,"{""42"": ""సద|ప||ా||"", ""43"": ""స||పాయాల|"", ""44"": ""స||పా|ా||"", ""45"": ""సద|పాయాల|"", ""46"": ""సద|పాయా||""}"
te,whitespace_word,"సఫారి""""",1,1,5,5,True,"à°¸|à°«|à°¾à°°|à°¿""|""","స|ా||ి|""""","{""42"": ""స|ా||ి|\""\"""", ""43"": ""స|ారి|\""\"""", ""44"": ""సఫా|ి|\""\"""", ""45"": ""సఫా|||\""\"""", ""46"": ""స|ా|ి|\""\""""}"
te,whitespace_word,సబ్‌టైటిల్స్,1,1,5,5,True,à°¸|à°¬|à±į|âĢ|Į|à°Ł|à±Īà°Ł|à°¿à°²|à±įà°¸|à±į,స||‌టైటిల|స్,"{""42"": ""స||‌టైటిల|స్"", ""43"": ""సబ|‌టైటిల|స్"", ""44"": ""స||‌ట|టిల|స్"", ""45"": ""సబ|‌టైటి|ల|స్"", ""46"": ""స||‌ట|టి|ల|స్""}"
te,whitespace_word,సమయానికి,1,1,5,5,True,à°¸|à°®à°¯|à°¾à°¨|à°¿à°ķ|à°¿,స||ా|ి|కి,"{""42"": ""స||ా|ి|కి"", ""43"": ""స|యా|ి|కి"", ""44"": ""సమ|ాని|కి"", ""45"": ""సమయా|ి|కి"", ""46"": ""స||ాని|కి""}"
te,whitespace_word,సమాధులకంటే,1,1,5,5,True,à°¸à°®|à°¾à°§|à±ģà°²à°ķ|à°Ĥà°Ł|à±ĩ,స||||లకంట|,"{""42"": ""స||||లకంట|"", ""43"": ""స|ా||లకంట|"", ""44"": ""సమ|||లకంట|"", ""45"": ""సమా||లకంట|"", ""46"": ""స||ధ|లకంట|""}"
te,whitespace_word,"సమాధులు,",1,1,5,5,True,"à°¸à°®|à°¾à°§|à±ģà°²|à±ģ,","సమా||లు,","{""42"": ""సమా||లు,"", ""43"": ""సమాధ|లు,"", ""44"": ""సమ|||లు,"", ""45"": ""స|ా||లు,"", ""46"": ""స|ా||ల|,""}"
te,whitespace_word,సముచితంగా,1,1,5,5,True,à°¸à°®|à±ģà°ļ|à°¿à°¤|à°Ĥà°Ĺ|à°¾,స||చ|ి|తంగా,"{""42"": ""స||చ|ి|తంగా"", ""43"": ""స||చి|తంగా"", ""44"": ""సమ|చి|తంగా"", ""45"": ""స||చ|ితంగ|ా"", ""46"": ""స||చి|తంగ|ా""}"
te,whitespace_word,సర్వీస్‌కు,1,1,5,5,True,à°¸à°°|à±įà°µ|à±Ģà°¸|à±į|âĢ|Į|à°ķ|à±ģ,స||వ|స|‌క|,"{""42"": ""స||వ|స|‌క|"", ""43"": ""సర|వీస్‌క|"", ""44"": ""స||వీస్‌క|"", ""45"": ""|ర|వీస్‌క|"", ""46"": ""సర|వ|స|‌క|""}"
te,whitespace_word,సర్వీస్‌ల,1,1,5,5,True,à°¸à°°|à±įà°µ|à±Ģà°¸|à±į|âĢ|Į|à°²,స||వ|స|‌ల,"{""42"": ""స||వ|స|‌ల"", ""43"": ""సర|వీస్‌ల"", ""44"": ""స||వ|స్‌ల"", ""45"": ""సర|వ|స్‌ల"", ""46"": ""స||వీస్‌ల""}"
te,whitespace_word,సస్పెన్షన్,1,1,5,5,True,à°¸|à°¸|à±įà°ª|à±Ĩà°¨|à±įà°·à°¨|à±į,సస|ప|న్షన|,"{""42"": ""సస|ప|న్షన|"", ""43"": ""సస|ప|న|షన|"", ""44"": ""స||ప|న|షన|"", ""45"": ""స||ప|న్షన|"", ""46"": ""స||ప||్షన|""}"
te,whitespace_word,సహకారానికి,1,1,5,5,True,à°¸|à°¹|à°ķ|à°¾à°°|à°¾à°¨|à°¿à°ķ|à°¿,స|కా|ాని|కి,"{""42"": ""స|కా|ాని|కి"", ""43"": ""సహకా||||ి|కి"", ""44"": ""సహకా|ా|ి|కి"", ""45"": ""స||ా|ా|ి|కి"", ""46"": ""స|కా|ా|ి|కి""}"
te,whitespace_word,సాంఘికంగా,1,1,5,5,True,à°¸|à°¾à°Ĥ|à°ĺ|à°¿à°ķ|à°Ĥà°Ĺ|à°¾,స||ఘి|కంగా,"{""42"": ""స||ఘి|కంగా"", ""43"": ""స|ంఘి|కంగా"", ""44"": ""సా|ఘి|కంగా"", ""45"": ""స|||ి|కంగా"", ""46"": ""స||ఘి|కంగ|ా""}"
te,whitespace_word,సామర్థ్యాలు,1,1,5,5,True,à°¸|à°¾à°®à°°|à±įà°¥|à±įà°¯|à°¾à°²|à±ģ,స||||థ్యాల|,"{""42"": ""స||||థ్యాల|"", ""43"": ""స||ర|థ్యాల|"", ""44"": ""స||ర|థ్యా||"", ""45"": ""సా|ర|థ|యా||"", ""46"": ""స||ర|థ|యాల|""}"
te,whitespace_word,సామర్థ్య౦గల,1,1,5,5,True,à°¸|à°¾à°®à°°|à±įà°¥|à±įà°¯|à±¦|à°Ĺà°²,సా|||థ్య|గ|ల,"{""42"": ""సా|||థ్య|గ|ల"", ""43"": ""సా|ర|థ్య|గ|ల"", ""44"": ""స||ర|థ్య|గల"", ""45"": ""సా|ర|థ|య|గ|ల"", ""46"": ""స||ర|థ|య|గ|ల""}"
te,whitespace_word,"స౦ఘటనలకు""""""""",1,1,5,5,True,"à°¸|à±¦|à°ĺ|à°Łà°¨|à°²à°ķ|à±ģ""|""|""|""","స||ట|నలక|""""|""|""","{""42"": ""స||ట|నలక|\""\""|\""|\"""", ""43"": ""స|ఘ|ట|నలక|\""|\""|\""\"""", ""44"": ""స|ఘ|ట|నలక|\""\""|\""|\"""", ""45"": ""స|ఘట|నలక|\""\""|\""|\"""", ""46"": ""స|ఘ|టనలక|\""\""|\""|\""""}"
te,whitespace_word,హోమియోస్సిస్టమ్,1,1,5,5,True,à°¹|à±ĭà°®|à°¿à°¯|à±ĭà°¸|à±įà°¸|à°¿à°¸|à±įà°Łà°®|à±į,హ|మియ|స|సి|స్టమ|,"{""42"": ""హ|మియ|స|సి|స్టమ|"", ""43"": ""హ|మి|య|స|స||స్టమ|"", ""44"": ""హ|మి|య|స|స||స|టమ|"", ""45"": ""హ|మియ|స|సి|స|టమ|"", ""46"": ""హ|మి|య|స|సి|స్టమ|""}"
te,whitespace_word,ఉన్నాయి.,55,1,4,4,True,à°ī|à°¨|à±įà°¨|à°¾à°¯|à°¿.,ఉన|నాయి|.,"{""42"": ""ఉన|నాయి|."", ""43"": ""ఉన్నాయి|."", ""44"": ""ఉన|నాయి|."", ""45"": ""ఉ|న|నాయి|."", ""46"": ""ఉ|న్నాయి|.""}"
te,whitespace_word,సంబంధించిన,18,1,4,4,True,à°¸|à°Ĥà°¬|à°Ĥà°§|à°¿à°Ĥ|à°ļ|à°¿à°¨,స|బంధి|ంచి|న,"{""42"": ""స|బంధి|ంచి|న"", ""43"": ""సంబ|ంధి|ంచి|న"", ""44"": ""సంబంధి|ంచి|న"", ""45"": ""సంబ|ంధి|ంచి|న"", ""46"": ""స|బ||ధి|ంచి|న""}"
te,whitespace_word,చేసింది.,13,1,4,4,True,à°ļ|à±ĩà°¸|à°¿à°Ĥ|à°¦|à°¿.,చ|సి|ంది|.,"{""42"": ""చ|సి|ంది|."", ""43"": ""చ|సింది|."", ""44"": ""చ|స|ంది."", ""45"": ""చ|సింది."", ""46"": ""చ|సి|ంది|.""}"
te,whitespace_word,ఉండటానికి,12,1,4,4,True,à°ī|à°Ĥà°¡à°Ł|à°¾à°¨|à°¿à°ķ|à°¿,ఉండట|ా|ి|కి,"{""42"": ""ఉండట|ా|ి|కి"", ""43"": ""ఉండట|ా|ి|కి"", ""44"": ""ఉ|ండట|ా|ి|కి"", ""45"": ""ఉ|ండటా|ి|కి"", ""46"": ""ఉ|ండట|ాని|కి""}"
te,whitespace_word,ఉన్నట్లు,12,1,4,4,True,à°ī|à°¨|à±įà°¨à°Ł|à±įà°²|à±ģ,ఉన్నట|ల|,"{""42"": ""ఉన్నట|ల|"", ""43"": ""ఉన్నట్ల|"", ""44"": ""ఉ|న్నట్ల|"", ""45"": ""ఉన|నట్ల|"", ""46"": ""ఉన్నట్ల|""}"
te,whitespace_word,సంబంధం,11,1,4,4,True,à°¸|à°Ĥà°¬|à°Ĥà°§|à°Ĥ,స|||ంధం,"{""42"": ""స|||ంధం"", ""43"": ""సం||ంధం"", ""44"": ""సంబ|ంధ|ం"", ""45"": ""స|బంధం"", ""46"": ""సం||ంధం""}"
te,whitespace_word,సాంస్కృతిక,10,1,4,4,True,à°¸|à°¾à°Ĥ|à°¸|à±įà°ķ|à±ĥà°¤|à°¿à°ķ,సా|స|క|తిక,"{""42"": ""సా|స|క|తిక"", ""43"": ""సా|స|క|తిక"", ""44"": ""సా|స|క|తి|క"", ""45"": ""స||స|క|తి|క"", ""46"": ""స||స|క|తిక""}"
te,whitespace_word,ఖచ్చితంగా,9,1,4,4,True,à°ĸ|à°ļ|à±įà°ļ|à°¿à°¤|à°Ĥà°Ĺ|à°¾,ఖచ|చి|తంగా,"{""42"": ""ఖచ|చి|తంగా"", ""43"": ""ఖ||చి|తంగ|ా"", ""44"": ""ఖ||చి|తంగా"", ""45"": ""ఖచ|చి|తంగా"", ""46"": ""ఖచ|చి|తంగ|ా""}"
te,whitespace_word,వాతావరణ,9,1,4,4,True,à°µ|à°¾à°¤|à°¾à°µà°°à°£,వా|ావరణ,"{""42"": ""వా|ావరణ"", ""43"": ""వా|ా|రణ"", ""44"": ""వ||ా|రణ"", ""45"": ""వా|ావరణ"", ""46"": ""వా||ావరణ""}"
te,whitespace_word,వాతావరణం,9,1,4,4,True,à°µ|à°¾à°¤|à°¾à°µà°°à°£|à°Ĥ,వా||ావరణ|ం,"{""42"": ""వా||ావరణ|ం"", ""43"": ""వా|ావరణ|ం"", ""44"": ""వా|ావరణ|ం"", ""45"": ""వా||ా|రణ|ం"", ""46"": ""వా|ా|రణ|ం""}"
te,whitespace_word,విద్యార్థులు,9,1,4,4,True,à°µ|à°¿à°¦|à±įà°¯|à°¾à°°|à±įà°¥|à±ģà°²|à±ģ,వి|ద|యార|థులు,"{""42"": ""వి|ద|యార|థులు"", ""43"": ""వి|ద|యా||థులు"", ""44"": ""వి|ద|యార|థులు"", ""45"": ""వ||ద|యార|థులు"", ""46"": ""వి|ద|యా||థ|లు""}"
te,whitespace_word,మందికి,8,1,4,4,True,à°®|à°Ĥà°¦|à°¿à°ķ|à°¿,మ|ది|కి,"{""42"": ""మ|ది|కి"", ""43"": ""మ|ది|కి"", ""44"": ""మందికి"", ""45"": ""మం|ి|కి"", ""46"": ""మంది|కి""}"
te,whitespace_word,సంఖ్య,8,1,4,4,True,à°¸|à°Ĥà°ĸ|à±įà°¯,స|||య,"{""42"": ""స|||య"", ""43"": ""సంఖ|య"", ""44"": ""సం||య"", ""45"": ""స|ఖ|య"", ""46"": ""సంఖ|య""}"
te,whitespace_word,సమాచారం,8,1,4,4,True,à°¸à°®|à°¾à°ļ|à°¾à°°|à°Ĥ,సమ||ా|ం,"{""42"": ""సమ||ా|ం"", ""43"": ""స|||ా|ం"", ""44"": ""స|ా|ా|ం"", ""45"": ""స|ా|ా|ం"", ""46"": ""సమా|ా|ం""}"
te,whitespace_word,అట్లాంటిక్,7,1,4,4,True,à°ħà°Ł|à±įà°²|à°¾à°Ĥ|à°Ł|à°¿à°ķ|à±į,అట|లాంటి|క|,"{""42"": ""అట|లాంటి|క|"", ""43"": ""అట|లా|టి|క|"", ""44"": ""అట|లా|టి|క|"", ""45"": ""అట్లాంటి|క|"", ""46"": ""అట్లా|టి|క|""}"
te,whitespace_word,గాయాలు,7,1,4,4,True,à°Ĺ|à°¾à°¯|à°¾à°²|à±ģ,గ|ా|ా||,"{""42"": ""గ|ా|ా||"", ""43"": ""గా|ాల|"", ""44"": ""గాయా||"", ""45"": ""గా|ా||"", ""46"": ""గ|ా|ా||""}"
te,whitespace_word,"చేస్తాయి,",7,1,4,4,True,"à°ļ|à±ĩà°¸|à±įà°¤|à°¾à°¯|à°¿,","చ|స్తాయి|,","{""42"": ""చ|స్తాయి|,"", ""43"": ""చ|స్తా|ి|,"", ""44"": ""చ|స|తాయి|,"", ""45"": ""చ|స|తా|ి|,"", ""46"": ""చ|స్తా|ి|,""}"
te,whitespace_word,జ్ఞానాన్ని,7,1,4,4,True,à°ľ|à±įà°ŀ|à°¾à°¨|à°¾à°¨|à±įà°¨|à°¿,జ||ఞానా||ని,"{""42"": ""జ||ఞానా||ని"", ""43"": ""జ||ఞానాన|ని"", ""44"": ""జ|్ఞానాన|ని"", ""45"": ""జ||ఞానా||ని"", ""46"": ""జ|ఞానా||ని""}"
te,whitespace_word,మాజీ,7,1,4,4,True,à°®|à°¾à°ľ|à±Ģ,మా||,"{""42"": ""మా||"", ""43"": ""మా||"", ""44"": ""మాజ|"", ""45"": ""మ|||"", ""46"": ""మ|జ|""}"
te,whitespace_word,రోజులు,7,1,4,4,True,à°°|à±ĭà°ľ|à±ģà°²|à±ģ,ర|జులు,"{""42"": ""ర|జులు"", ""43"": ""ర|జ|లు"", ""44"": ""ర|జ|ల|"", ""45"": ""ర|జుల|"", ""46"": ""ర|జులు""}"
te,whitespace_word,వస్తువులు,7,1,4,4,True,à°µà°¸|à±įà°¤|à±ģà°µ|à±ģà°²|à±ģ,వస|త|వులు,"{""42"": ""వస|త|వులు"", ""43"": ""వ||త|వ|ల|"", ""44"": ""వస|త|వ|ల|"", ""45"": ""వస|త|వ|ల|"", ""46"": ""వస|త|వుల|""}"
te,whitespace_word,కనుగొన్నారు.,6,1,4,4,True,à°ķà°¨|à±ģà°Ĺ|à±Ĭà°¨|à±įà°¨|à°¾à°°|à±ģ.,కన|గ|న్నార|.,"{""42"": ""కన|గ|న్నార|."", ""43"": ""కన|గొన|నార|."", ""44"": ""కన|గ|న్నా||."", ""45"": ""కన|గ|న్నార|."", ""46"": ""కన|గ|న|నార|.""}"
te,whitespace_word,పరిస్థితులు,6,1,4,4,True,à°ªà°°|à°¿à°¸|à±įà°¥|à°¿à°¤|à±ģà°²|à±ģ,పరి|స్థి|త|లు,"{""42"": ""పరి|స్థి|త|లు"", ""43"": ""పర||స్థి|త|లు"", ""44"": ""పరి|స|థి|త|లు"", ""45"": ""పరి|స్థి|త|లు"", ""46"": ""ప|ి|స్థి|త|లు""}"
te,whitespace_word,సంవత్సరాలుగా,6,1,4,4,True,à°¸|à°Ĥà°µà°¤|à±įà°¸à°°|à°¾à°²|à±ģà°Ĺ|à°¾,స|వత|సరా||గా,"{""42"": ""స|వత|సరా||గా"", ""43"": ""స|వత|సరాల|గా"", ""44"": ""స||త|సరాల|గా"", ""45"": ""సం|త|సరా||గా"", ""46"": ""స|వత|సరాల|గా""}"
te,whitespace_word,సార్లు,6,1,4,4,True,à°¸|à°¾à°°|à±įà°²|à±ģ,స|||లు,"{""42"": ""స|||లు"", ""43"": ""సా||ల|"", ""44"": ""సార|లు"", ""45"": ""స|||లు"", ""46"": ""స||||లు""}"
